
Id,Region,Time_GMT,Wday,O3,PM25,NO2,Place_ID
3155,3,10,0,49,98,32,n2
3156,3,11,0,47,87,21,n2
3157,3,12,0,48,85,32,n2
3158,3,13,0,43,87,23,n2
3159,3,14,0,45,74,24,n2
3160,3,15,0,45,87,22,n2
3161,3,16,0,47,74,21,n2
3162,3,17,0,45,84,24,n2
3163,3,18,0,32,74,21,n2
3164,3,19,0,41,54,32,n2
3165,3,20,0,41,65,42,n2
3166,3,21,0,43,87,24,n2
3167,3,22,0,41,77,32,n2
3168,3,23,0,32,65,32,n2
3169,3,0,1,35,68,52,n3
3170,3,1,1,36,59,41,n3
3171,3,2,1,38,45,21,n3
3172,3,3,1,34,56,42,n3
3173,3,4,1,32,57,45,n3
3174,3,5,1,32,74,49,n3
3175,3,6,1,36,78,12,n3
3176,3,7,1,47,52,42,n3
3177,3,8,1,41,54,47,n3
3178,3,9,1,42,56,45,n3
3179,3,10,1,45,55,23,n3
3180,3,11,1,46,54,32,n3
3181,3,12,1,45,74,52,n3
3182,3,13,1,46,85,42,n3
3183,3,14,1,45,65,41,n3
3184,3,15,1,42,85,42,n3
3185,3,16,1,41,87,23,n3
3186,3,17,1,45,89,32,n3
3187,3,18,1,50,87,36,n3
3188,3,19,1,41,85,21,n3
3189,3,20,1,45,99,32,n3
3190,3,21,1,47,85,34,n3
3191,3,22,1,45,87,24,n3
3192,3,23,1,32,54,21,n3
3193,3,0,0,32,56,25,n3
3194,3,1,0,31,55,41,n3
3195,3,2,0,30,85,32,n3
3196,3,3,0,31,77,32,n3
3197,3,4,0,35,74,21,n3
3198,3,5,0,32,45,32,n3
3199,3,6,0,31,54,41,n3
3200,3,7,0,32,52,35,n3
3201,3,8,0,35,65,21,n3
3202,3,9,0,32,58,41,n3
3203,3,10,0,22,57,32,n3
3204,3,11,0,36,87,41,n3
3205,3,12,0,32,84,45,n3
3206,3,13,0,54,84,41,n3
3207,3,14,0,39,87,44,n3
3208,3,15,0,41,85,23,n3
3209,3,16,0,45,98,25,n3
3210,3,17,0,56,87,32,n3
3211,3,18,0,54,85,54,n3
3212,3,19,0,32,87,21,n3
3213,3,20,0,41,74,20,n3
3214,3,21,0,32,87,32,n3
3215,3,22,0,32,74,32,n3
3216,3,23,0,51,73,35,n3
3217,3,0,1,22,75,41,n4
3218,3,1,1,41,65,32,n4
3219,3,2,1,32,85,41,n4
3220,3,3,1,30,78,12,n4
3221,3,4,1,31,52,32,n4
3222,3,5,1,35,54,41,n4
3223,3,6,1,32,56,21,n4
3224,3,7,1,34,55,24,n4
3225,3,8,1,36,54,32,n4
3226,3,9,1,40,74,35,n4
3227,3,10,1,45,85,23,n4
3228,3,11,1,41,65,41,n4
3229,3,12,1,54,85,45,n4
3230,3,13,1,41,87,12,n4
3231,3,14,1,42,89,32,n4
3232,3,15,1,32,87,41,n4
3233,3,16,1,21,85,41,n4
3234,3,17,1,32,99,47,n4
3235,3,18,1,35,85,44,n4
3236,3,19,1,36,87,21,n4
3237,3,20,1,33,54,23,n4
3238,3,21,1,21,56,45,n4
3239,3,22,1,25,55,52,n4
3240,3,23,1,42,85,42,n4
3241,3,0,0,32,77,24,n4
3242,3,1,0,36,74,42,n4
3243,3,2,0,32,45,12,n4
3244,3,3,0,41,54,12,n4
3245,3,4,0,42,52,33,n4
3246,3,5,0,32,65,41,n4
3247,3,6,0,45,58,25,n4
3248,3,7,0,36,57,35,n4
3249,3,8,0,35,87,45,n4
3250,3,9,0,36,84,43,n4
3251,3,10,0,32,84,41,n4
3252,3,11,0,35,87,45,n4
3253,3,12,0,42,85,41,n4
3254,3,13,0,40,98,45,n4
3255,3,14,0,45,87,45,n4
3256,3,15,0,46,85,42,n4
3257,3,16,0,47,87,41,n4
3258,3,17,0,45,74,45,n4
3259,3,18,0,45,85,41,n4
3260,3,19,0,41,85,42,n4
3261,3,20,0,42,87,45,n4
3262,3,21,0,32,84,32,n4
3263,3,22,0,24,75,35,n4
3264,3,23,0,32,74,32,n4
3265,3,0,1,21,74,31,n5
3266,3,1,1,32,75,32,n5
3267,3,2,1,23,65,33,n5
3268,3,3,1,35,65,33,n5
3269,3,4,1,32,74,35,n5
3270,3,5,1,32,65,32,n5
3271,3,6,1,36,74,33,n5
3272,3,7,1,35,65,32,n5
3273,3,8,1,36,69,23,n5
3274,3,9,1,35,68,35,n5
3275,3,10,1,37,78,32,n5
3276,3,11,1,32,74,32,n5
3277,3,12,1,36,87,36,n5
3278,3,13,1,33,85,35,n5
3279,3,14,1,36,98,36,n5
3280,3,15,1,39,98,35,n5
3281,3,16,1,35,95,37,n5
3282,3,17,1,37,97,32,n5
3283,3,18,1,41,96,36,n5
3284,3,19,1,42,94,33,n5
3285,3,20,1,41,65,36,n5
3286,3,21,1,45,65,39,n5
3287,3,22,1,42,74,35,n5
3288,3,23,1,46,56,37,n5
3289,3,0,0,48,65,41,n5
3290,3,1,0,47,75,42,n5
3291,3,2,0,41,65,41,n5
3292,3,3,0,32,85,45,n5
3293,3,4,0,36,78,42,n5
3294,3,5,0,35,52,46,n5
3295,3,6,0,36,54,48,n5
3296,3,7,0,40,56,47,n5
3297,3,8,0,35,55,41,n5
3298,3,9,0,25,54,32,n5
3299,3,10,0,22,74,36,n5
3300,3,11,0,36,85,35,n5
3301,3,12,0,36,65,36,n5
3302,3,13,0,35,85,38,n5
3303,3,14,0,38,87,35,n5
3304,3,15,0,37,89,25,n5
3305,3,16,0,42,87,22,n5
3306,3,17,0,42,85,36,n5
3307,3,18,0,32,99,36,n5
3308,3,19,0,36,85,35,n5
3309,3,20,0,33,87,38,n5
3310,3,21,0,33,54,37,n5
3311,3,22,0,30,56,42,n5
3312,3,23,0,35,55,42,n5
3313,3,0,1,36,85,32,n6
3314,3,1,1,32,77,36,n6
3315,3,2,1,34,74,33,n6
3316,3,3,1,31,45,33,n6
3317,3,4,1,32,54,30,n6
3318,3,5,1,33,52,35,n6
3319,3,6,1,23,65,36,n6
3320,3,7,1,25,58,32,n6
3321,3,8,1,32,57,34,n6
3322,3,9,1,42,87,31,n6
3323,3,10,1,42,84,32,n6
3324,3,11,1,42,84,33,n6
3325,3,12,1,48,87,23,n6
3326,3,13,1,47,85,25,n6
3327,3,14,1,41,98,32,n6
3328,3,15,1,43,87,42,n6
3329,3,16,1,45,85,42,n6
3330,3,17,1,23,87,42,n6
3331,3,18,1,21,74,48,n6
3332,3,19,1,35,85,47,n6
3333,3,20,1,36,85,41,n6
3334,3,21,1,36,87,43,n6
3335,3,22,1,42,84,45,n6
3336,3,23,1,12,75,23,n6
3337,3,0,0,23,74,21,n6
3338,3,1,0,23,74,35,n6
3339,3,2,0,23,75,36,n6
3340,3,3,0,25,65,36,n6
3341,3,4,0,41,65,42,n6
3342,3,5,0,32,74,12,n6
3343,3,6,0,32,65,23,n6
3344,3,7,0,21,74,23,n6
3345,3,8,0,32,65,23,n6
3346,3,9,0,23,69,25,n6
3347,3,10,0,24,68,41,n6
3348,3,11,0,22,78,32,n6
3349,3,12,0,21,74,32,n6
3350,3,13,0,24,87,21,n6
3351,3,14,0,21,85,32,n6
3352,3,15,0,32,98,23,n6
3353,3,16,0,42,98,24,n6
3354,3,17,0,24,95,22,n6
3355,3,18,0,32,97,21,n6
3356,3,19,0,32,96,24,n6
3357,3,20,0,52,94,21,n6
3358,3,21,0,41,65,32,n6
3359,3,22,0,21,65,42,n6
3360,3,23,0,42,74,24,n6
3361,3,0,1,45,56,32,n7
3362,3,1,1,10,65,32,n7
3363,3,2,1,12,74,52,n7
3364,3,3,1,42,54,41,n7
3365,3,4,1,47,74,21,n7
3366,3,5,1,45,75,42,n7
3367,3,6,1,23,76,45,n7
3368,3,7,1,32,87,43,n7
3369,3,8,1,52,84,12,n7
3370,3,9,1,42,89,42,n7
3371,3,10,1,41,85,47,n7
3372,3,11,1,42,86,45,n7
3373,3,12,1,23,84,23,n7
3374,3,13,1,32,87,32,n7
3375,3,14,1,36,85,52,n7
3376,3,15,1,21,85,42,n7
3377,3,16,1,32,95,41,n7
3378,3,17,1,34,98,42,n7
3379,3,18,1,24,97,23,n7
3380,3,19,1,21,94,32,n7
3381,3,20,1,25,65,36,n7
3382,3,21,1,41,68,21,n7
3383,3,22,1,32,67,32,n7
3384,3,23,1,32,69,34,n7
3385,3,0,0,32,77,24,n7
3386,3,1,0,32,74,21,n7
3387,3,2,0,33,65,25,n7
3388,3,3,0,35,68,41,n7
3389,3,4,0,21,66,32,n7
3390,3,5,0,41,67,32,n7
3391,3,6,0,32,75,32,n7
3392,3,7,0,41,65,32,n7
3393,3,8,0,45,85,25,n7
3394,3,9,0,41,78,35,n7
3395,3,10,0,44,52,21,n7
3396,3,11,0,23,54,41,n7
3397,3,12,0,25,56,32,n7
3398,3,13,0,32,55,41,n7
3399,3,14,0,54,54,45,n7
3400,3,15,0,21,74,41,n7
3401,3,16,0,20,85,44,n7
3402,3,17,0,32,65,23,n7
3403,3,18,0,32,85,25,n7
3404,3,19,0,35,87,32,n7
3405,3,20,0,41,89,23,n7
3406,3,21,0,32,87,21,n7
3407,3,22,0,41,85,20,n7
3408,3,23,0,12,99,32,n7
3409,3,0,1,32,85,32,n8
3410,3,1,1,41,87,23,n8
3411,3,2,1,21,54,41,n8
3412,3,3,1,24,56,32,n8
3413,3,4,1,32,55,41,n8
3414,3,5,1,35,85,12,n8
3415,3,6,1,23,77,32,n8
3416,3,7,1,25,74,41,n8
3417,3,8,1,45,45,21,n8
3418,3,9,1,12,54,24,n8
3419,3,10,1,32,52,32,n8
3420,3,11,1,41,65,35,n8
3421,3,12,1,41,58,23,n8
3422,3,13,1,47,57,25,n8
3423,3,14,1,44,87,45,n8
3424,3,15,1,21,84,12,n8
3425,3,16,1,23,84,32,n8
3426,3,17,1,45,87,41,n8
3427,3,18,1,52,85,41,n8
3428,3,19,1,42,98,47,n8
3429,3,20,1,24,87,44,n8
3430,3,21,1,42,85,21,n8
3431,3,22,1,12,87,23,n8
3432,3,23,1,12,74,45,n8
3433,3,0,0,32,85,24,n8
3434,3,1,0,41,85,24,n8
3435,3,2,0,54,87,24,n8
3436,3,3,0,44,84,25,n8
3437,3,4,0,14,75,12,n8
3438,3,5,0,21,74,12,n8
3439,3,6,0,32,74,33,n8
3440,3,7,0,32,75,23,n8
3441,3,8,0,32,65,25,n8
3442,3,9,0,24,65,21,n8
3443,3,10,0,25,74,23,n8
3444,3,11,0,45,65,24,n8
3445,3,12,0,24,74,25,n8
3446,3,13,0,21,65,41,n8
3447,3,14,0,23,69,41,n8
3448,3,15,0,25,68,42,n8
3449,3,16,0,54,78,43,n8
3450,3,17,0,41,74,41,n8
3451,3,18,0,41,87,41,n8
3452,3,19,0,42,85,42,n8
3453,3,20,0,41,98,45,n8
3454,3,21,0,42,98,32,n8
3455,3,22,0,45,95,32,n8
3456,3,23,0,46,97,30,n8
3457,3,0,1,47,96,31,n9
3458,3,1,1,48,94,25,n9
3459,3,2,1,33,65,23,n9
3460,3,3,1,33,65,24,n9
3461,3,4,1,24,74,21,n9
3462,3,5,1,21,56,25,n9
3463,3,6,1,32,54,26,n9
3464,3,7,1,23,54,27,n9
3465,3,8,1,35,56,28,n9
3466,3,9,1,32,87,32,n9
3467,3,10,1,32,87,35,n9
3468,3,11,1,36,85,36,n9
3469,3,12,1,35,84,41,n9
3470,3,13,1,36,89,42,n9
3471,3,14,1,35,88,45,n9
3472,3,15,1,37,85,40,n9
3473,3,16,1,32,86,32,n9
3474,3,17,1,36,74,41,n9
3475,3,18,1,33,75,45,n9
3476,3,19,1,36,74,47,n9
3477,3,20,1,39,76,32,n9
3478,3,21,1,35,77,30,n9
3479,3,22,1,37,74,32,n9
3480,3,23,1,41,85,25,n9
3481,3,0,0,42,81,26,n9
3482,3,1,0,41,75,24,n9
3483,3,2,0,45,65,24,n9
3484,3,3,0,42,85,24,n9
3485,3,4,0,46,78,25,n9
3486,3,5,0,48,52,12,n9
3487,3,6,0,47,54,12,n9
3488,3,7,0,41,56,33,n9
3489,3,8,0,32,55,23,n9
3490,3,9,0,36,54,25,n9
3491,3,10,0,35,74,21,n9
3492,3,11,0,36,85,23,n9
3493,3,12,0,36,65,24,n9
3494,3,13,0,35,85,25,n9
3495,3,14,0,25,87,41,n9
3496,3,15,0,22,89,41,n9
3497,3,16,0,36,87,42,n9
3498,3,17,0,36,85,43,n9
3499,3,18,0,35,99,41,n9
3500,3,19,0,38,85,41,n9
3501,3,20,0,37,87,42,n9
3502,3,21,0,42,54,45,n9
3503,3,22,0,42,56,32,n9
3504,3,23,0,32,55,32,n9
3505,3,0,1,36,85,30,n10
3506,3,1,1,33,77,31,n10
3507,3,2,1,33,74,25,n10
3508,3,3,1,30,45,23,n10
3509,3,4,1,35,54,24,n10
3510,3,5,1,36,52,21,n10
3511,3,6,1,32,65,25,n10
3512,3,7,1,34,58,26,n10
3513,3,8,1,31,57,27,n10
3514,3,9,1,32,87,28,n10
3515,3,10,1,33,84,32,n10
3516,3,11,1,23,84,35,n10
3517,3,12,1,25,87,36,n10
3518,3,13,1,32,85,41,n10
3519,3,14,1,42,98,42,n10
3520,3,15,1,42,87,45,n10
3521,3,16,1,42,85,40,n10
3522,3,17,1,48,87,32,n10
3523,3,18,1,47,74,41,n10
3524,3,19,1,41,85,45,n10
3525,3,20,1,43,85,47,n10
3526,3,21,1,45,87,32,n10
3527,3,22,1,23,84,30,n10
3528,3,23,1,21,75,32,n10
3529,3,0,0,35,74,25,n10
3530,3,1,0,36,74,26,n10
3531,3,2,0,36,75,25,n10
3532,3,3,0,42,65,26,n10
3533,3,4,0,12,65,28,n10
3534,3,5,0,23,74,24,n10
3535,3,6,0,23,65,35,n10
3536,3,7,0,23,74,36,n10
3537,3,8,0,25,65,38,n10
3538,3,9,0,41,69,41,n10
3539,3,10,0,32,68,42,n10
3540,3,11,0,32,78,45,n10
3541,3,12,0,21,74,47,n10
3542,3,13,0,32,87,41,n10
3543,3,14,0,23,85,45,n10
3544,3,15,0,24,98,41,n10
3545,3,16,0,22,98,46,n10
3546,3,17,0,21,95,42,n10
3547,3,18,0,24,97,35,n10
3548,3,19,0,21,96,35,n10
3549,3,20,0,32,94,35,n10
3550,3,21,0,42,65,34,n10
3551,3,22,0,24,65,32,n10
3552,3,23,0,32,74,23,n10
3553,3,0,1,32,56,25,n11
3554,3,1,1,52,56,26,n11
3555,3,2,1,41,75,26,n11
3556,3,3,1,21,65,25,n11
3557,3,4,1,42,85,35,n11
3558,3,5,1,45,78,36,n11
3559,3,6,1,41,52,38,n11
3560,3,7,1,41,54,35,n11
3561,3,8,1,42,56,37,n11
3562,3,9,1,47,55,39,n11
3563,3,10,1,45,54,45,n11
3564,3,11,1,23,74,42,n11
3565,3,12,1,32,85,41,n11
3566,3,13,1,52,65,40,n11
3567,3,14,1,42,85,47,n11
3568,3,15,1,41,87,47,n11
3569,3,16,1,42,89,45,n11
3570,3,17,1,23,87,41,n11
3571,3,18,1,32,85,42,n11
3572,3,19,1,36,99,41,n11
3573,3,20,1,21,85,35,n11
3574,3,21,1,32,87,36,n11
3575,3,22,1,34,54,35,n11
3576,3,23,1,24,56,38,n11
3577,3,0,0,21,55,32,n11
3578,3,1,0,25,85,20,n11
3579,3,2,0,41,77,24,n11
3580,3,3,0,32,74,21,n11
3581,3,4,0,32,45,20,n11
3582,3,5,0,31,54,23,n11
3583,3,6,0,32,52,25,n11
3584,3,7,0,31,65,25,n11
3585,3,8,0,35,58,24,n11
3586,3,9,0,21,57,24,n11
3587,3,10,0,41,87,32,n11
3588,3,11,0,32,84,33,n11
3589,3,12,0,41,84,32,n11
3590,3,13,0,45,87,42,n11
3591,3,14,0,41,85,41,n11
3592,3,15,0,44,98,45,n11
3593,3,16,0,23,87,47,n11
3594,3,17,0,25,85,41,n11
3595,3,18,0,32,87,42,n11
3596,3,19,0,54,74,45,n11
3597,3,20,0,21,85,46,n11
3598,3,21,0,20,85,42,n11
3599,3,22,0,32,87,32,n11
3600,3,23,0,32,84,32,n11
3601,3,0,1,31,75,30,n12
3602,3,1,1,41,74,33,n12
3603,3,2,1,32,74,32,n12
3604,3,3,1,41,75,30,n12
3605,3,4,1,12,65,32,n12
3606,3,5,1,32,65,35,n12
3607,3,6,1,41,74,41,n12
3608,3,7,1,21,65,42,n12
3609,3,8,1,24,74,41,n12
3610,3,9,1,32,65,42,n12
3611,3,10,1,35,69,45,n12
3612,3,11,1,23,68,47,n12
3613,3,12,1,25,78,45,n12
3614,3,13,1,45,74,48,n12
3615,3,14,1,12,87,45,n12
3616,3,15,1,32,85,46,n12
3617,3,16,1,41,98,47,n12
3618,3,17,1,41,98,41,n12
3619,3,18,1,47,95,42,n12
3620,3,19,1,44,97,48,n12
3621,3,20,1,21,96,47,n12
3622,3,21,1,23,94,32,n12
3623,3,22,1,45,65,32,n12
3624,3,23,1,52,65,23,n12
3625,3,0,0,42,74,20,n12
3626,3,1,0,24,56,21,n12
3627,3,2,0,42,54,24,n12
3628,3,3,0,12,41,24,n12
3629,3,4,0,25,41,24,n12
3630,3,5,0,24,32,24,n12
3631,3,6,0,25,41,25,n12
3632,3,7,0,41,75,12,n12
3633,3,8,0,32,65,12,n12
3634,3,9,0,23,85,33,n12
3635,3,10,0,35,78,23,n12
3636,3,11,0,32,52,25,n12
3637,3,12,0,32,54,21,n12
3638,3,13,0,36,56,23,n12
3639,3,14,0,35,55,24,n12
3640,3,15,0,36,54,25,n12
3641,3,16,0,35,74,41,n12
3642,3,17,0,37,85,41,n12
3643,3,18,0,32,65,42,n12
3644,3,19,0,36,85,43,n12
3645,3,20,0,33,87,41,n12
3646,3,21,0,36,89,41,n12
3647,3,22,0,39,87,42,n12
3648,3,23,0,35,85,45,n12
3649,3,0,1,37,99,32,n13
3650,3,1,1,41,85,32,n13
3651,3,2,1,42,87,30,n13
3652,3,3,1,41,54,31,n13
3653,3,4,1,45,56,25,n13
3654,3,5,1,42,55,23,n13
3655,3,6,1,46,85,24,n13
3656,3,7,1,48,77,21,n13
3657,3,8,1,47,74,25,n13
3658,3,9,1,41,45,26,n13
3659,3,10,1,32,54,27,n13
3660,3,11,1,36,52,28,n13
3661,3,12,1,35,65,32,n13
3662,3,13,1,36,58,35,n13
3663,3,14,1,36,57,36,n13
3664,3,15,1,35,87,41,n13
3665,3,16,1,25,84,42,n13
3666,3,17,1,22,84,45,n13
3667,3,18,1,36,87,40,n13
3668,3,19,1,36,85,32,n13
3669,3,20,1,35,98,41,n13
3670,3,21,1,38,87,45,n13
3671,3,22,1,37,85,47,n13
3672,3,23,1,42,87,32,n13
3673,3,0,0,42,74,30,n13
3674,3,1,0,32,85,32,n13
3675,3,2,0,36,85,25,n13
3676,3,3,0,33,87,26,n13
3677,3,4,0,33,84,32,n13
3678,3,5,0,30,75,35,n13
3679,3,6,0,35,74,36,n13
3680,3,7,0,36,74,35,n13
3681,3,8,0,32,75,32,n13
3682,3,9,0,34,65,38,n13
3683,3,10,0,31,65,44,n13
3684,3,11,0,32,74,42,n13
3685,3,12,0,33,65,45,n13
3686,3,13,0,23,74,46,n13
3687,3,14,0,25,65,47,n13
3688,3,15,0,32,69,41,n13
3689,3,16,0,42,68,42,n13
3690,3,17,0,42,78,42,n13
3691,3,18,0,42,74,33,n13
3692,3,19,0,48,87,35,n13
3693,3,20,0,47,85,36,n13
3694,3,21,0,41,98,32,n13
3695,3,22,0,43,98,22,n13
3696,3,23,0,45,95,24,n13
3697,3,0,1,23,97,21,n14
3698,3,1,1,21,96,24,n14
3699,3,2,1,35,94,24,n14
3700,3,3,1,36,65,24,n14
3701,3,4,1,36,65,25,n14
3702,3,5,1,42,74,12,n14
3703,3,6,1,12,56,12,n14
3704,3,7,1,23,78,33,n14
3705,3,8,1,23,85,23,n14
3706,3,9,1,23,74,25,n14
3707,3,10,1,25,78,21,n14
3708,3,11,1,41,74,23,n14
3709,3,12,1,32,78,24,n14
3710,3,13,1,32,79,25,n14
3711,3,14,1,21,74,41,n14
3712,3,15,1,32,85,41,n14
3713,3,16,1,23,54,42,n14
3714,3,17,1,24,98,43,n14
3715,3,18,1,22,85,41,n14
3716,3,19,1,21,87,41,n14
3717,3,20,1,24,84,42,n14
3718,3,21,1,21,87,45,n14
3719,3,22,1,32,74,32,n14
3720,3,23,1,42,75,32,n14
3721,3,0,0,24,76,30,n14
3722,3,1,0,32,65,31,n14
3723,3,2,0,32,65,25,n14
3724,3,3,0,52,68,23,n14
3725,3,4,0,41,69,24,n14
3726,3,5,0,21,64,21,n14
3727,3,6,0,42,75,25,n14
3728,3,7,0,45,65,26,n14
3729,3,8,0,46,85,27,n14
3730,3,9,0,12,78,28,n14
3731,3,10,0,42,52,32,n14
3732,3,11,0,47,54,35,n14
3733,3,12,0,45,56,36,n14
3734,3,13,0,23,55,41,n14
3735,3,14,0,32,54,42,n14
3736,3,15,0,52,74,45,n14
3737,3,16,0,42,85,40,n14
3738,3,17,0,41,65,32,n14
3739,3,18,0,42,85,41,n14
3740,3,19,0,23,87,45,n14
3741,3,20,0,32,89,47,n14
3742,3,21,0,36,87,32,n14
3743,3,22,0,21,85,30,n14
3744,3,23,0,32,99,32,n14
3745,3,0,1,34,85,25,n15
3746,3,1,1,24,87,26,n15
3747,3,2,1,21,54,24,n15
3748,3,3,1,25,56,24,n15
3749,3,4,1,41,55,24,n15
3750,3,5,1,32,85,25,n15
3751,3,6,1,32,77,12,n15
3752,3,7,1,41,74,12,n15
3753,3,8,1,32,45,33,n15
3754,3,9,1,32,54,23,n15
3755,3,10,1,35,52,25,n15
3756,3,11,1,21,65,21,n15
3757,3,12,1,41,58,23,n15
3758,3,13,1,32,57,24,n15
3759,3,14,1,41,87,25,n15
3760,3,15,1,45,84,41,n15
3761,3,16,1,41,84,41,n15
3762,3,17,1,44,87,42,n15
3763,3,18,1,23,85,43,n15
3764,3,19,1,25,98,41,n15
3765,3,20,1,32,87,41,n15
3766,3,21,1,54,85,42,n15
3767,3,22,1,21,87,45,n15
3768,3,23,1,20,74,32,n15
3769,3,0,0,32,85,32,n15
3770,3,1,0,21,85,30,n15
3771,3,2,0,23,87,31,n15
3772,3,3,0,41,84,25,n15
3773,3,4,0,32,75,23,n15
3774,3,5,0,41,74,24,n15
3775,3,6,0,12,74,21,n15
3776,3,7,0,32,75,25,n15
3777,3,8,0,41,65,26,n15
3778,3,9,0,21,65,27,n15
3779,3,10,0,24,74,28,n15
3780,3,11,0,32,65,32,n15
3781,3,12,0,35,74,35,n15
3782,3,13,0,23,65,36,n15
3783,3,14,0,25,69,41,n15
3784,3,15,0,45,68,42,n15
3785,3,16,0,12,78,45,n15
3786,3,17,0,32,74,40,n15
3787,3,18,0,41,87,32,n15
3788,3,19,0,41,85,41,n15
3789,3,20,0,47,98,45,n15
3790,3,21,0,44,98,47,n15
3791,3,22,0,21,95,32,n15
3792,3,23,0,23,97,30,n15
3793,3,0,1,45,96,32,n16
3794,3,1,1,52,94,25,n16
3795,3,2,1,42,65,26,n16
3796,3,3,1,24,65,23,n16
3797,3,4,1,42,74,25,n16
3798,3,5,1,12,87,26,n16
3799,3,6,1,12,87,32,n16
3800,3,7,1,32,85,35,n16
3801,3,8,1,23,87,34,n16
3802,3,9,1,35,85,32,n16
3803,3,10,1,32,68,35,n16
3804,3,11,1,32,69,32,n16
3805,3,12,1,36,68,32,n16
3806,3,13,1,35,87,41,n16
3807,3,14,1,36,88,42,n16
3808,3,15,1,35,85,42,n16
3809,3,16,1,37,85,41,n16
3810,3,17,1,32,98,47,n16
3811,3,18,1,36,95,45,n16
3812,3,19,1,33,98,47,n16
3813,3,20,1,36,68,32,n16
3814,3,21,1,39,65,35,n16
3815,3,22,1,35,68,32,n16
3816,3,23,1,37,69,35,n16
3817,3,0,0,41,68,23,n16
3818,3,1,0,42,67,20,n16
3819,3,2,0,41,65,25,n16
3820,3,3,0,45,64,24,n16
3821,3,4,0,42,65,24,n16
3822,3,5,0,46,62,24,n16
3823,3,6,0,48,66,25,n16
3824,3,7,0,47,64,12,n16
3825,3,8,0,41,85,12,n16
3826,3,9,0,32,87,33,n16
3827,3,10,0,36,89,23,n16
3828,3,11,0,35,84,25,n16
3829,3,12,0,36,88,21,n16
3830,3,13,0,37,87,23,n16
3831,3,14,0,35,88,24,n16
3832,3,15,0,25,85,25,n16
3833,3,16,0,22,89,41,n16
3834,3,17,0,36,99,41,n16
3835,3,18,0,36,98,42,n16
3836,3,19,0,35,95,43,n16
3837,3,20,0,38,97,41,n16
3838,3,21,0,37,95,41,n16
3839,3,22,0,42,85,42,n16
3840,3,23,0,42,65,45,n16
3841,3,0,1,32,65,32,n17
3842,3,1,1,36,68,32,n17
3843,3,2,1,33,75,30,n17
3844,3,3,1,33,65,31,n17
3845,3,4,1,30,85,25,n17
3846,3,5,1,35,78,23,n17
3847,3,6,1,36,52,24,n17
3848,3,7,1,32,54,21,n17
3849,3,8,1,34,56,25,n17
3850,3,9,1,31,55,26,n17
3851,3,10,1,32,54,27,n17
3852,3,11,1,31,74,28,n17
3853,3,12,1,23,85,32,n17
3854,3,13,1,25,65,35,n17
3855,3,14,1,32,85,36,n17
3856,3,15,1,42,87,41,n17
3857,3,16,1,42,89,42,n17
3858,3,17,1,42,87,45,n17
3859,3,18,1,48,85,40,n17
3860,3,19,1,47,99,32,n17
3861,3,20,1,41,85,41,n17
3862,3,21,1,43,87,45,n17
3863,3,22,1,45,54,47,n17
3864,3,23,1,23,56,32,n17
3865,3,0,0,21,55,30,n17
3866,3,1,0,35,85,32,n17
3867,3,2,0,36,77,25,n17
3868,3,3,0,36,74,26,n17
3869,3,4,0,42,45,23,n17
3870,3,5,0,12,54,24,n17
3871,3,6,0,23,52,23,n17
3872,3,7,0,23,65,32,n17
3873,3,8,0,23,58,32,n17
3874,3,9,0,25,57,35,n17
3875,3,10,0,41,87,36,n17
3876,3,11,0,32,84,41,n17
3877,3,12,0,32,84,42,n17
3878,3,13,0,21,87,45,n17
3879,3,14,0,32,85,47,n17
3880,3,15,0,23,98,45,n17
3881,3,16,0,24,87,46,n17
3882,3,17,0,22,85,44,n17
3883,3,18,0,21,87,48,n17
3884,3,19,0,24,74,46,n17
3885,3,20,0,21,85,47,n17
3886,3,21,0,32,85,41,n17
3887,3,22,0,42,87,32,n17
3888,3,23,0,24,84,33,n17
3889,3,0,1,32,75,23,n18
3890,3,1,1,32,74,25,n18
3891,3,2,1,52,74,24,n18
3892,3,3,1,41,75,26,n18
3893,3,4,1,21,65,25,n18
3894,3,5,1,42,65,24,n18
3895,3,6,1,45,74,24,n18
3896,3,7,1,43,65,24,n18
3897,3,8,1,12,74,25,n18
3898,3,9,1,42,65,12,n18
3899,3,10,1,47,69,12,n18
3900,3,11,1,45,68,33,n18
3901,3,12,1,23,78,23,n18
3902,3,13,1,32,74,25,n18
3903,3,14,1,52,87,21,n18
3904,3,15,1,42,85,23,n18
3905,3,16,1,41,98,24,n18
3906,3,17,1,42,98,25,n18
3907,3,18,1,23,95,41,n18
3908,3,19,1,32,97,41,n18
3909,3,20,1,36,96,42,n18
3910,3,21,1,21,94,43,n18
3911,3,22,1,32,65,41,n18
3912,3,23,1,34,75,41,n18
3913,3,0,0,24,74,42,n18
3914,3,1,0,21,74,45,n18
3915,3,2,0,25,74,32,n18
3916,3,3,0,41,75,32,n18
3917,3,4,0,32,65,30,n18
3918,3,5,0,32,66,31,n18
3919,3,6,0,23,68,25,n18
3920,3,7,0,32,85,23,n18
3921,3,8,0,33,86,24,n18
3922,3,9,0,35,84,21,n18
3923,3,10,0,21,74,25,n18
3924,3,11,0,41,75,26,n18
3925,3,12,0,32,85,27,n18
3926,3,13,0,41,86,28,n18
3927,3,14,0,45,95,32,n18
3928,3,15,0,41,96,35,n18
3929,3,16,0,44,98,36,n18
